## Posterior distribution for f, given N = 40.0 radio-detected PBHs. PBH Mass: 100M_sun
#M_sunPrior: jeffreys
## Columns: f, P(f|N)
1e-07	 1.73921425848e-14
1.01392540756e-07	 1.75381305283e-14
1.02804473209e-07	 1.76856060634e-14
1.04236067398e-07	 1.78345898296e-14
1.05687597118e-07	 1.79851028546e-14
1.07159339982e-07	 1.81371665637e-14
1.08651577465e-07	 1.82908027881e-14
1.10164594963e-07	 1.84460337755e-14
1.11698681847e-07	 1.86028821987e-14
1.13254131515e-07	 1.87613711662e-14
1.14831241454e-07	 1.89215242326e-14
1.16430313292e-07	 1.90833654082e-14
1.18051652857e-07	 1.92469191708e-14
1.19695570236e-07	 1.9412210476e-14
1.21362379834e-07	 1.9579264769e-14
1.23052400436e-07	 1.97481079963e-14
1.24765955263e-07	 1.99187666171e-14
1.2650337204e-07	 2.00912676165e-14
1.28264983053e-07	 2.02656385174e-14
1.30051125217e-07	 2.04419073938e-14
1.31862140139e-07	 2.06201028843e-14
1.33698374182e-07	 2.08002542055e-14
1.35560178533e-07	 2.09823911663e-14
1.37447909268e-07	 2.11665441824e-14
1.39361927422e-07	 2.13527442912e-14
1.4130259906e-07	 2.15410231669e-14
1.43270295341e-07	 2.17314131365e-14
1.45265392595e-07	 2.19239471959e-14
1.47288272391e-07	 2.21186590264e-14
1.49339321612e-07	 2.23155830121e-14
1.5141893253e-07	 2.25147542572e-14
1.53527502878e-07	 2.27162086042e-14
1.55665435927e-07	 2.29199826526e-14
1.57833140565e-07	 2.3126113778e-14
1.60031031374e-07	 2.33346401516e-14
1.62259528708e-07	 2.35456007607e-14
1.64519058775e-07	 2.37590354294e-14
1.6681005372e-07	 2.39749848403e-14
1.69132951703e-07	 2.4193490556e-14
1.71488196987e-07	 2.44145950427e-14
1.73876240022e-07	 2.46383416926e-14
1.76297537529e-07	 2.48647748486e-14
1.7875255259e-07	 2.50939398292e-14
1.81241754737e-07	 2.53258829532e-14
1.83765620039e-07	 2.5560651567e-14
1.86324631193e-07	 2.57982940709e-14
1.88919277621e-07	 2.60388599472e-14
1.91550055557e-07	 2.6282399789e-14
1.94217468149e-07	 2.65289653295e-14
1.96922025548e-07	 2.67786094729e-14
1.99664245011e-07	 2.70313863252e-14
2.02444650998e-07	 2.72873512269e-14
2.05263775271e-07	 2.75465607862e-14
2.08122156999e-07	 2.78090729134e-14
2.11020342857e-07	 2.80749468561e-14
2.13958887134e-07	 2.8344243236e-14
2.16938351839e-07	 2.86170240861e-14
2.19959306803e-07	 2.88933528899e-14
2.23022329797e-07	 2.91732946208e-14
2.26128006634e-07	 2.94569157841e-14
2.29276931287e-07	 2.97442844587e-14
2.32469705999e-07	 3.00354703417e-14
2.357069414e-07	 3.03305447931e-14
2.38989256623e-07	 3.06295808828e-14
2.42317279424e-07	 3.09326534384e-14
2.45691646298e-07	 3.12398390954e-14
2.49113002607e-07	 3.15512163482e-14
2.52582002696e-07	 3.1866865603e-14
2.56099310026e-07	 3.21868692326e-14
2.59665597293e-07	 3.25113116328e-14
2.63281546565e-07	 3.28402792806e-14
2.66947849403e-07	 3.31738607943e-14
2.70665207003e-07	 3.35121469959e-14
2.74434330323e-07	 3.3855230975e-14
2.78255940221e-07	 3.42032081554e-14
2.82130767594e-07	 3.45561763631e-14
2.86059553518e-07	 3.49142358976e-14
2.90043049386e-07	 3.52774896048e-14
2.94082017059e-07	 3.56460429527e-14
2.98177229002e-07	 3.60200041092e-14
3.02329468441e-07	 3.63994840234e-14
3.06539529506e-07	 3.67845965086e-14
3.10808217387e-07	 3.7175458329e-14
3.15136348487e-07	 3.75721892889e-14
3.19524750576e-07	 3.79749123251e-14
3.23974262953e-07	 3.83837536022e-14
3.28485736603e-07	 3.87988426118e-14
3.33060034362e-07	 3.92203122747e-14
3.37698031083e-07	 3.96482990465e-14
3.42400613797e-07	 4.00829430274e-14
3.47168681893e-07	 4.05243880755e-14
3.5200314728e-07	 4.09727819242e-14
3.56904934568e-07	 4.14282763037e-14
3.61874981241e-07	 4.18910270669e-14
3.6691423784e-07	 4.23611943196e-14
3.72023668141e-07	 4.2838942556e-14
3.77204249342e-07	 4.33244407978e-14
3.82456972247e-07	 4.38178627397e-14
3.87782841459e-07	 4.43193868997e-14
3.93182875571e-07	 4.48291967739e-14
3.98658107358e-07	 4.53474809989e-14
4.0420958398e-07	 4.58744335182e-14
4.09838367176e-07	 4.64102537559e-14
4.15545533472e-07	 4.69551467968e-14
4.21332174385e-07	 4.75093235724e-14
4.27199396631e-07	 4.80730010548e-14
4.33148322338e-07	 4.8646402457e-14
4.3918008926e-07	 4.92297574414e-14
4.45295850994e-07	 4.98233023359e-14
4.51496777204e-07	 5.04272803581e-14
4.57784053838e-07	 5.10419418482e-14
4.64158883361e-07	 5.16675445107e-14
4.70622484984e-07	 5.23043536655e-14
4.77176094894e-07	 5.29526425085e-14
4.83820966493e-07	 5.36126923825e-14
4.90558370637e-07	 5.42847930586e-14
4.97389595879e-07	 5.49692430282e-14
5.04315948717e-07	 5.56663498069e-14
5.11338753841e-07	 5.63764302507e-14
5.18459354389e-07	 5.70998108833e-14
5.25679112202e-07	 5.78368282384e-14
5.32999408084e-07	 5.85878292136e-14
5.40421642071e-07	 5.93531714401e-14
5.4794723369e-07	 6.01332236666e-14
5.5557762224e-07	 6.09283661584e-14
5.6331426706e-07	 6.17389911134e-14
5.71158647813e-07	 6.25655030945e-14
5.79112264764e-07	 6.34083194799e-14
5.87176639073e-07	 6.42678709322e-14
5.95353313081e-07	 6.51446018862e-14
6.03643850608e-07	 6.60389710575e-14
6.12049837248e-07	 6.6951451972e-14
6.20572880678e-07	 6.78825335181e-14
6.29214610961e-07	 6.88327205209e-14
6.37976680861e-07	 6.98025343422e-14
6.46860766155e-07	 7.07925135045e-14
6.55868565957e-07	 7.18032143427e-14
6.65001803043e-07	 7.28352116831e-14
6.74262224178e-07	 7.38890995515e-14
6.83651600451e-07	 7.49654919122e-14
6.93171727616e-07	 7.60650234388e-14
7.02824426431e-07	 7.7188350319e-14
7.12611543011e-07	 7.83361510938e-14
7.22534949179e-07	 7.95091275347e-14
7.32596542822e-07	 8.07080055582e-14
7.42798248256e-07	 8.19335361824e-14
7.53142016597e-07	 8.31864965253e-14
7.63629826128e-07	 8.44676908477e-14
7.74263682681e-07	 8.57779516437e-14
7.8504562002e-07	 8.71181407798e-14
7.95977700231e-07	 8.84891506861e-14
8.07062014115e-07	 8.98919056016e-14
8.18300681587e-07	 9.13273628764e-14
8.29695852083e-07	 9.27965143347e-14
8.41249704974e-07	 9.43003876993e-14
8.52964449974e-07	 9.58400480839e-14
8.64842327573e-07	 9.74165995538e-14
8.76885609459e-07	 9.90311867608e-14
8.89096598953e-07	 1.00684996654e-13
9.01477631452e-07	 1.02379260272e-13
9.14031074876e-07	 1.04115254622e-13
9.26759330115e-07	 1.05894304645e-13
9.39664831495e-07	 1.0771778528e-13
9.52750047243e-07	 1.09587123624e-13
9.66017479952e-07	 1.11503801197e-13
9.7946966707e-07	 1.1346935632e-13
9.93109181375e-07	 1.15485386609e-13
1.00693863148e-06	 1.17553551587e-13
1.02096066231e-06	 1.1967557543e-13
1.03517795563e-06	 1.2185324985e-13
1.04959323056e-06	 1.24088437117e-13
1.06420924406e-06	 1.26383073234e-13
1.07902879152e-06	 1.2873917128e-13
1.09405470721e-06	 1.31158824906e-13
1.1092898649e-06	 1.33644212026e-13
1.12473717836e-06	 1.36197598684e-13
1.14039960197e-06	 1.3882134313e-13
1.15628013121e-06	 1.41517900096e-13
1.17238180329e-06	 1.44289825301e-13
1.18870769771e-06	 1.47139780192e-13
1.20526093687e-06	 1.50070536926e-13
1.22204468663e-06	 1.5308498362e-13
1.23906215695e-06	 1.56186129883e-13
1.25631660247e-06	 1.5937711263e-13
1.27381132319e-06	 1.62661202218e-13
1.29154966501e-06	 1.66041808908e-13
1.30953502048e-06	 1.69522489676e-13
1.32777082936e-06	 1.73106955391e-13
1.3462605793e-06	 1.76799078392e-13
1.36500780655e-06	 1.8060290047e-13
