## Posterior distribution for f, given N = 30.0 radio-detected PBHs. PBH Mass: 100M_sun
#M_sunPrior: jeffreys
## Columns: f, P(f|N)
1e-07	 4.40010932357e-10
1.01392540756e-07	 4.43672984601e-10
1.02804473209e-07	 4.47371693723e-10
1.04236067398e-07	 4.51107555952e-10
1.05687597118e-07	 4.54881076646e-10
1.07159339982e-07	 4.58692770501e-10
1.08651577465e-07	 4.62543161762e-10
1.10164594963e-07	 4.6643278444e-10
1.11698681847e-07	 4.70362182539e-10
1.13254131515e-07	 4.74331910283e-10
1.14831241454e-07	 4.78342532352e-10
1.16430313292e-07	 4.82394624123e-10
1.18051652857e-07	 4.8648877192e-10
1.19695570236e-07	 4.90625573267e-10
1.21362379834e-07	 4.94805637151e-10
1.23052400436e-07	 4.99029584287e-10
1.24765955263e-07	 5.03298047397e-10
1.2650337204e-07	 5.07611671493e-10
1.28264983053e-07	 5.11971114163e-10
1.30051125217e-07	 5.16377045875e-10
1.31862140139e-07	 5.2083015028e-10
1.33698374182e-07	 5.25331124526e-10
1.35560178533e-07	 5.29880679584e-10
1.37447909268e-07	 5.34479540578e-10
1.39361927422e-07	 5.39128447126e-10
1.4130259906e-07	 5.43828153689e-10
1.43270295341e-07	 5.48579429937e-10
1.45265392595e-07	 5.53383061109e-10
1.47288272391e-07	 5.58239848403e-10
1.49339321612e-07	 5.6315060936e-10
1.5141893253e-07	 5.68116178269e-10
1.53527502878e-07	 5.73137406577e-10
1.55665435927e-07	 5.78215163315e-10
1.57833140565e-07	 5.83350335534e-10
1.60031031374e-07	 5.88543828755e-10
1.62259528708e-07	 5.93796567425e-10
1.64519058775e-07	 5.99109495397e-10
1.6681005372e-07	 6.04483576414e-10
1.69132951703e-07	 6.09919794613e-10
1.71488196987e-07	 6.15419155037e-10
1.73876240022e-07	 6.2098268417e-10
1.76297537529e-07	 6.26611430481e-10
1.7875255259e-07	 6.32306464987e-10
1.81241754737e-07	 6.38068881827e-10
1.83765620039e-07	 6.43899798863e-10
1.86324631193e-07	 6.49800358287e-10
1.88919277621e-07	 6.55771727253e-10
1.91550055557e-07	 6.61815098526e-10
1.94217468149e-07	 6.6793169115e-10
1.96922025548e-07	 6.74122751132e-10
1.99664245011e-07	 6.80389552156e-10
2.02444650998e-07	 6.86733396306e-10
2.05263775271e-07	 6.93155614818e-10
2.08122156999e-07	 6.99657568857e-10
2.11020342857e-07	 7.06240650306e-10
2.13958887134e-07	 7.12906282594e-10
2.16938351839e-07	 7.19655921537e-10
2.19959306803e-07	 7.26491056207e-10
2.23022329797e-07	 7.33413209835e-10
2.26128006634e-07	 7.4042394073e-10
2.29276931287e-07	 7.47524843236e-10
2.32469705999e-07	 7.54717548713e-10
2.357069414e-07	 7.6200372655e-10
2.38989256623e-07	 7.69385085207e-10
2.42317279424e-07	 7.76863373297e-10
2.45691646298e-07	 7.84440380691e-10
2.49113002607e-07	 7.92117939664e-10
2.52582002696e-07	 7.9989792608e-10
2.56099310026e-07	 8.07782260606e-10
2.59665597293e-07	 8.1577290997e-10
2.63281546565e-07	 8.23871888259e-10
2.66947849403e-07	 8.32081258256e-10
2.70665207003e-07	 8.40403132821e-10
2.74434330323e-07	 8.48839676318e-10
2.78255940221e-07	 8.57393106084e-10
2.82130767594e-07	 8.66065693949e-10
2.86059553518e-07	 8.74859767806e-10
2.90043049386e-07	 8.83777713227e-10
2.94082017059e-07	 8.92821975137e-10
2.98177229002e-07	 9.01995059542e-10
3.02329468441e-07	 9.11299535314e-10
3.06539529506e-07	 9.20738036029e-10
3.10808217387e-07	 9.30313261879e-10
3.15136348487e-07	 9.40027981634e-10
3.19524750576e-07	 9.49885034677e-10
3.23974262953e-07	 9.59887333108e-10
3.28485736603e-07	 9.70037863915e-10
3.33060034362e-07	 9.80339691221e-10
3.37698031083e-07	 9.90795958606e-10
3.42400613797e-07	 1.00140989151e-09
3.47168681893e-07	 1.01218479971e-09
3.5200314728e-07	 1.02312407991e-09
3.56904934568e-07	 1.03423121838e-09
3.61874981241e-07	 1.04550979369e-09
3.6691423784e-07	 1.05696347959e-09
3.72023668141e-07	 1.06859604796e-09
3.77204249342e-07	 1.08041137181e-09
3.82456972247e-07	 1.09241342848e-09
3.87782841459e-07	 1.10460630287e-09
3.93182875571e-07	 1.11699419087e-09
3.98658107358e-07	 1.12958140281e-09
4.0420958398e-07	 1.14237236712e-09
4.09838367176e-07	 1.1553716341e-09
4.15545533472e-07	 1.16858387975e-09
4.21332174385e-07	 1.18201390988e-09
4.27199396631e-07	 1.19566666425e-09
4.33148322338e-07	 1.20954722089e-09
4.3918008926e-07	 1.22366080064e-09
4.45295850994e-07	 1.23801277174e-09
4.51496777204e-07	 1.25260865471e-09
4.57784053838e-07	 1.26745412735e-09
4.64158883361e-07	 1.28255502988e-09
4.70622484984e-07	 1.29791737041e-09
4.77176094894e-07	 1.31354733044e-09
4.83820966493e-07	 1.32945127075e-09
4.90558370637e-07	 1.34563573732e-09
4.97389595879e-07	 1.36210746765e-09
5.04315948717e-07	 1.37887339722e-09
5.11338753841e-07	 1.39594066618e-09
5.18459354389e-07	 1.41331662643e-09
5.25679112202e-07	 1.43100884879e-09
5.32999408084e-07	 1.44902513059e-09
5.40421642071e-07	 1.46737350349e-09
5.4794723369e-07	 1.4860622416e-09
5.5557762224e-07	 1.50509987e-09
5.6331426706e-07	 1.52449517345e-09
5.71158647813e-07	 1.54425720561e-09
5.79112264764e-07	 1.56439529846e-09
5.87176639073e-07	 1.58491907226e-09
5.95353313081e-07	 1.60583844579e-09
6.03643850608e-07	 1.62716364703e-09
6.12049837248e-07	 1.6489052243e-09
6.20572880678e-07	 1.67107405785e-09
6.29214610961e-07	 1.69368137186e-09
6.37976680861e-07	 1.71673874704e-09
6.46860766155e-07	 1.74025813364e-09
6.55868565957e-07	 1.76425186503e-09
6.65001803043e-07	 1.78873267191e-09
6.74262224178e-07	 1.81371369702e-09
6.83651600451e-07	 1.83920851052e-09
6.93171727616e-07	 1.86523112595e-09
7.02824426431e-07	 1.891796017e-09
7.12611543011e-07	 1.91891813482e-09
7.22534949179e-07	 1.94661292619e-09
7.32596542822e-07	 1.97489635242e-09
7.42798248256e-07	 2.00378490904e-09
7.53142016597e-07	 2.03329564643e-09
7.63629826128e-07	 2.06344619119e-09
7.74263682681e-07	 2.09425476861e-09
7.8504562002e-07	 2.125740226e-09
7.95977700231e-07	 2.15792205708e-09
8.07062014115e-07	 2.19082042747e-09
8.18300681587e-07	 2.22445620129e-09
8.29695852083e-07	 2.25885096891e-09
8.41249704974e-07	 2.29402707603e-09
8.52964449974e-07	 2.33000765394e-09
8.64842327573e-07	 2.36681665128e-09
8.76885609459e-07	 2.40447886712e-09
8.89096598953e-07	 2.44301998562e-09
9.01477631452e-07	 2.48246661224e-09
9.14031074876e-07	 2.52284631166e-09
9.26759330115e-07	 2.56418764736e-09
9.39664831495e-07	 2.60652022311e-09
9.52750047243e-07	 2.6498747264e-09
9.66017479952e-07	 2.69428297383e-09
9.7946966707e-07	 2.73977795868e-09
9.93109181375e-07	 2.78639390075e-09
1.00693863148e-06	 2.83416629851e-09
1.02096066231e-06	 2.88313198376e-09
1.03517795563e-06	 2.93332917891e-09
1.04959323056e-06	 2.98479755701e-09
1.06420924406e-06	 3.03757830469e-09
1.07902879152e-06	 3.09171418813e-09
1.09405470721e-06	 3.1472496223e-09
1.1092898649e-06	 3.20423074352e-09
1.12473717836e-06	 3.26270548566e-09
1.14039960197e-06	 3.32272366006e-09
1.15628013121e-06	 3.38433703948e-09
1.17238180329e-06	 3.44759944618e-09
1.18870769771e-06	 3.51256684447e-09
1.20526093687e-06	 3.5792974379e-09
1.22204468663e-06	 3.64785177136e-09
1.23906215695e-06	 3.71829283846e-09
1.25631660247e-06	 3.7906861943e-09
1.27381132319e-06	 3.86510007407e-09
1.29154966501e-06	 3.94160551786e-09
1.30953502048e-06	 4.02027650179e-09
1.32777082936e-06	 4.10119007616e-09
1.3462605793e-06	 4.18442651066e-09
1.36500780655e-06	 4.27006944741e-09
1.38401609657e-06	 4.35820606196e-09
1.40328908479e-06	 4.44892723289e-09
1.42283045721e-06	 4.54232772055e-09
1.44264395122e-06	 4.63850635531e-09
1.4627333562e-06	 4.737566236e-09
1.48310251434e-06	 4.83961493916e-09
1.5037553213e-06	 4.94476473962e-09
1.52469572702e-06	 5.05313284325e-09
1.54592773642e-06	 5.16484163244e-09
1.56745541021e-06	 5.28001892529e-09
1.58928286562e-06	 5.39879824906e-09
1.61141427725e-06	 5.52131912903e-09
1.63385387781e-06	 5.64772739357e-09
1.65660595895e-06	 5.77817549635e-09
1.67967487209e-06	 5.91282285696e-09
1.70306502925e-06	 6.05183622088e-09
1.72678090388e-06	 6.19539004009e-09
1.75082703174e-06	 6.34366687568e-09
1.77520801172e-06	 6.49685782367e-09
1.79992850678e-06	 6.65516296572e-09
1.82499324482e-06	 6.81879184615e-09
1.85040701954e-06	 6.98796397705e-09
1.87617469144e-06	 7.16290937323e-09
1.90230118867e-06	 7.34386911896e-09
1.92879150802e-06	 7.53109596857e-09
1.95565071587e-06	 7.7248549831e-09
1.98288394913e-06	 7.92542420537e-09
2.01049641626e-06	 8.13309537601e-09
2.03849339825e-06	 8.34817469315e-09
2.06688024963e-06	 8.57098361871e-09
2.09566239948e-06	 8.80185973427e-09
2.1248453525e-06	 9.0411576501e-09
2.15443469003e-06	 9.28924997069e-09
2.18443607115e-06	 9.54652832072e-09
2.21485523373e-06	 9.8134044357e-09
2.24569799554e-06	 1.00903113214e-08
2.27697025538e-06	 1.03777044874e-08
2.30867799419e-06	 1.06760632588e-08
2.34082727618e-06	 1.09858921731e-08
2.37342425002e-06	 1.13077224669e-08
2.40647515002e-06	 1.16421136587e-08
2.43998629726e-06	 1.19896552362e-08
2.47396410089e-06	 1.23509684536e-08
2.50841505928e-06	 1.27267082472e-08
2.5433457613e-06	 1.31175652795e-08
2.57876288759e-06	 1.3524268118e-08
2.6146732118e-06	 1.39475855615e-08
2.65108360191e-06	 1.43883291226e-08
2.68800102154e-06	 1.48473556788e-08
2.72543253128e-06	 1.53255703044e-08
2.76338529005e-06	 1.58239292963e-08
2.80186655646e-06	 1.63434434086e-08
2.84088369018e-06	 1.68851813112e-08
2.8804441534e-06	 1.74502732896e-08
2.92055551218e-06	 1.8039915204e-08
2.96122543799e-06	 1.86553727268e-08
3.00246170909e-06	 1.92979858808e-08
3.04427221206e-06	 1.99691739007e-08
3.08666494334e-06	 2.06704404423e-08
3.12964801067e-06	 2.14033791674e-08
3.17322963473e-06	 2.21696797329e-08
3.21741815068e-06	 2.29711342159e-08
3.26222200971e-06	 2.38096440095e-08
3.30764978074e-06	 2.46872272265e-08
3.353710152e-06	 2.56060266509e-08
3.4004119327e-06	 2.65683182817e-08
3.44776405473e-06	 2.75765205165e-08
3.49577557436e-06	 2.86332040263e-08
3.54445567397e-06	 2.97411023785e-08
3.5938136638e-06	 3.0903123468e-08
3.64385898376e-06	 3.21223618241e-08
3.6946012052e-06	 3.34021118655e-08
3.74605003275e-06	 3.47458821808e-08
3.79821530619e-06	 3.61574109216e-08
3.85110700233e-06	 3.76406824017e-08
3.90473523689e-06	 3.91999450024e-08
3.95911026647e-06	 4.08397304975e-08
4.0142424905e-06	 4.25648749167e-08
4.07014245322e-06	 4.4380541081e-08
4.1268208457e-06	 4.62922429537e-08
4.1842885079e-06	 4.83058719645e-08
4.24255643072e-06	 5.04277254791e-08
4.30163575811e-06	 5.26645376018e-08
4.36153778921e-06	 5.50235125179e-08
4.42227398051e-06	 5.75123605998e-08
4.48385594802e-06	 6.01393375236e-08
4.54629546953e-06	 6.29132866667e-08
4.60960448683e-06	 6.58436850812e-08
4.67379510799e-06	 6.89406933664e-08
4.73887960972e-06	 7.22152097981e-08
