# p_gamma for M_PBH = 10.0 M_sun.
# Columns are: <sigma v> (cm^3/s), m_DM (GeV), p_gamma, MC error.
9.999999999999999530e-45 1.000000000000000000e+01 2.006863492404704623e-12 2.417182574429779206e-14
9.999999999999999530e-45 1.268961003167922108e+01 2.189515591626543181e-12 2.655338215614674697e-14
9.999999999999999530e-45 1.610262027560939302e+01 2.455644874506666547e-12 2.945089930075129446e-14
9.999999999999999530e-45 2.043359717856941771e+01 2.734809388157759025e-12 3.318557883655043370e-14
9.999999999999999530e-45 2.592943797404667094e+01 2.249506887578148772e-12 2.732213034663431907e-14
9.999999999999999530e-45 3.290344562312667875e+01 2.411061408772460855e-12 2.899025450698439110e-14
9.999999999999999530e-45 4.175318936560400118e+01 2.243691156977271660e-12 2.706256294863855029e-14
9.999999999999999530e-45 5.298316906283707084e+01 1.738864714895035647e-12 2.115282534583277074e-14
9.999999999999999530e-45 6.723357536499334230e+01 1.499526194054831805e-12 1.816295729237984278e-14
9.999999999999999530e-45 8.531678524172805567e+01 1.375550728999047025e-12 1.669311932630990225e-14
9.999999999999999530e-45 1.082636733874054045e+02 1.030003981432048932e-12 1.248363337151828574e-14
9.999999999999999530e-45 1.373823795883263870e+02 8.030338595069685975e-13 9.804406840955719261e-15
9.999999999999999530e-45 1.743328822199987371e+02 6.760028524536459759e-13 8.167050555047937452e-15
9.999999999999999530e-45 2.212216291070450325e+02 4.791984446063359303e-13 5.815355732184861382e-15
9.999999999999999530e-45 2.807216203941175650e+02 3.594306809205093886e-13 4.363258855104781272e-15
9.999999999999999530e-45 3.562247890262444230e+02 2.862551597869326802e-13 3.471101596207227812e-15
9.999999999999999530e-45 4.520353656360240393e+02 2.145814847002284984e-13 2.584429454809728495e-15
9.999999999999999530e-45 5.736152510448681596e+02 1.499138672721746133e-13 1.820505091282730598e-15
9.999999999999999530e-45 7.278953843983146044e+02 1.112325339552985794e-13 1.340459586021337197e-15
9.999999999999999530e-45 9.236708571873865594e+02 8.373127318301363927e-14 1.014281975009767504e-15
9.999999999999999530e-45 1.172102297533480623e+03 5.878243951108568797e-14 7.121896198285304439e-16
9.999999999999999530e-45 1.487352107293511835e+03 4.318546074762275357e-14 5.213708934783576863e-16
9.999999999999999530e-45 1.887391822135097755e+03 3.141407723534421863e-14 3.814145572450467494e-16
9.999999999999999530e-45 2.395026619987485901e+03 2.209653581799282299e-14 2.675486041125029679e-16
9.999999999999999530e-45 3.039195382313198024e+03 1.608282147947215367e-14 1.949840922825179192e-16
9.999999999999999530e-45 3.856620421163472201e+03 1.166535478391344355e-14 1.421775990807844777e-16
9.999999999999999530e-45 4.893900918477494088e+03 8.136341212018912557e-15 9.852930042845707877e-17
9.999999999999999530e-45 6.210169418915616006e+03 5.869812711347467637e-15 7.116097994012997125e-17
9.999999999999999530e-45 7.880462815669912743e+03 4.295779162997997155e-15 5.182095423261852374e-17
9.999999999999999530e-45 1.000000000000000000e+04 3.064161006913570953e-15 3.705538395192074838e-17
1.212305401337652748e-44 1.000000000000000000e+01 2.203780557787264120e-12 2.659763900282517026e-14
1.212305401337652748e-44 1.268961003167922108e+01 2.433944924768372508e-12 2.930289528184336737e-14
1.212305401337652748e-44 1.610262027560939302e+01 2.687163335540434918e-12 3.238005449486204443e-14
1.212305401337652748e-44 2.043359717856941771e+01 3.036973740348358342e-12 3.661303105170802573e-14
1.212305401337652748e-44 2.592943797404667094e+01 2.506177359397351972e-12 3.016719070908317491e-14
1.212305401337652748e-44 3.290344562312667875e+01 2.646277964035324305e-12 3.189584618553809552e-14
1.212305401337652748e-44 4.175318936560400118e+01 2.454541393210642250e-12 2.975164510339748811e-14
1.212305401337652748e-44 5.298316906283707084e+01 1.932723291063954670e-12 2.334274103430978866e-14
1.212305401337652748e-44 6.723357536499334230e+01 1.661617691982870615e-12 2.002852516397972887e-14
1.212305401337652748e-44 8.531678524172805567e+01 1.508538571122955736e-12 1.836239546842927024e-14
1.212305401337652748e-44 1.082636733874054045e+02 1.129988341036761528e-12 1.373318458804475263e-14
1.212305401337652748e-44 1.373823795883263870e+02 8.904694027119474823e-13 1.081356989027181576e-14
1.212305401337652748e-44 1.743328822199987371e+02 7.427140500808645670e-13 8.987728517937665236e-15
1.212305401337652748e-44 2.212216291070450325e+02 5.270969579590196737e-13 6.401461967993973392e-15
1.212305401337652748e-44 2.807216203941175650e+02 3.966047736649420289e-13 4.806630953442866271e-15
1.212305401337652748e-44 3.562247890262444230e+02 3.152539715196843916e-13 3.822060050450916461e-15
1.212305401337652748e-44 4.520353656360240393e+02 2.341628048262882621e-13 2.839560851149011586e-15
1.212305401337652748e-44 5.736152510448681596e+02 1.659392923578067068e-13 2.006996772786107487e-15
1.212305401337652748e-44 7.278953843983146044e+02 1.210918255446499005e-13 1.471937269657024292e-15
1.212305401337652748e-44 9.236708571873865594e+02 9.250865481935117853e-14 1.117682121436237303e-15
1.212305401337652748e-44 1.172102297533480623e+03 6.422870753412355149e-14 7.827163812843714457e-16
1.212305401337652748e-44 1.487352107293511835e+03 4.752719944101775656e-14 5.739911248193968820e-16
1.212305401337652748e-44 1.887391822135097755e+03 3.451166442185400889e-14 4.197318962380401512e-16
1.212305401337652748e-44 2.395026619987485901e+03 2.422744837254649819e-14 2.942886294679033558e-16
1.212305401337652748e-44 3.039195382313198024e+03 1.795349147661873499e-14 2.153852132707675269e-16
1.212305401337652748e-44 3.856620421163472201e+03 1.285541180218176133e-14 1.565774970080740597e-16
1.212305401337652748e-44 4.893900918477494088e+03 9.020513785515356943e-15 1.086626913956904146e-16
1.212305401337652748e-44 6.210169418915616006e+03 6.558577818812114876e-15 7.862331307789305138e-17
1.212305401337652748e-44 7.880462815669912743e+03 4.697004596696851208e-15 5.696299150471756219e-17
1.212305401337652748e-44 1.000000000000000000e+04 3.405328244802223478e-15 4.088922142218133759e-17
1.469684386112447554e-44 1.000000000000000000e+01 2.435882690960616977e-12 2.931198274497207963e-14
1.469684386112447554e-44 1.268961003167922108e+01 2.650029714408176430e-12 3.217823850414977430e-14
1.469684386112447554e-44 1.610262027560939302e+01 2.931675768703363316e-12 3.557445640152887484e-14
1.469684386112447554e-44 2.043359717856941771e+01 3.307882134337694838e-12 4.020911382964445409e-14
1.469684386112447554e-44 2.592943797404667094e+01 2.728682017899879459e-12 3.312739781580360537e-14
1.469684386112447554e-44 3.290344562312667875e+01 2.900032284204201258e-12 3.507987056881318412e-14
1.469684386112447554e-44 4.175318936560400118e+01 2.706973927290282544e-12 3.277068944270471150e-14
1.469684386112447554e-44 5.298316906283707084e+01 2.110995823066318103e-12 2.565232829262827191e-14
1.469684386112447554e-44 6.723357536499334230e+01 1.848772399653683731e-12 2.210631604044761918e-14
1.469684386112447554e-44 8.531678524172805567e+01 1.660583369652586026e-12 2.021672754363506819e-14
1.469684386112447554e-44 1.082636733874054045e+02 1.249552038717106835e-12 1.513649633557205314e-14
1.469684386112447554e-44 1.373823795883263870e+02 9.889214126787289698e-13 1.193063747352535292e-14
1.469684386112447554e-44 1.743328822199987371e+02 8.146265483918904708e-13 9.886851233750659575e-15
1.469684386112447554e-44 2.212216291070450325e+02 5.814432077019255595e-13 7.051460951111808954e-15
1.469684386112447554e-44 2.807216203941175650e+02 4.370112472550322246e-13 5.293283072781425081e-15
1.469684386112447554e-44 3.562247890262444230e+02 3.497992439811414974e-13 4.215978040885255649e-15
1.469684386112447554e-44 4.520353656360240393e+02 2.589963473851478591e-13 3.129865670109097595e-15
1.469684386112447554e-44 5.736152510448681596e+02 1.836302198698411887e-13 2.212432820632714000e-15
1.469684386112447554e-44 7.278953843983146044e+02 1.340761294621550364e-13 1.622841057936787516e-15
1.469684386112447554e-44 9.236708571873865594e+02 1.025712175184532082e-13 1.232648674159560671e-15
1.469684386112447554e-44 1.172102297533480623e+03 7.101337577883246042e-14 8.626696915219630808e-16
1.469684386112447554e-44 1.487352107293511835e+03 5.200815633936976136e-14 6.310656170991879757e-16
1.469684386112447554e-44 1.887391822135097755e+03 3.807456323696564433e-14 4.623650732418115221e-16
1.469684386112447554e-44 2.395026619987485901e+03 2.674100789033314367e-14 3.242156515019684986e-16
1.469684386112447554e-44 3.039195382313198024e+03 1.948366006145158920e-14 2.363407965222400549e-16
1.469684386112447554e-44 3.856620421163472201e+03 1.414529135439907386e-14 1.723724325627676007e-16
1.469684386112447554e-44 4.893900918477494088e+03 9.870042269768928568e-15 1.194657833814765693e-16
1.469684386112447554e-44 6.210169418915616006e+03 7.150829103370448098e-15 8.636897978766743528e-17
1.469684386112447554e-44 7.880462815669912743e+03 5.212317724296890520e-15 6.283568171651963382e-17
1.469684386112447554e-44 1.000000000000000000e+04 3.728935634887498378e-15 4.496310837342560112e-17
1.781706319545732399e-44 1.000000000000000000e+01 2.671809828571036450e-12 3.224490286892129197e-14
1.781706319545732399e-44 1.268961003167922108e+01 2.955454211467674053e-12 3.553752332034016654e-14
1.781706319545732399e-44 1.610262027560939302e+01 3.239210975296014383e-12 3.920180160021047147e-14
1.781706319545732399e-44 2.043359717856941771e+01 3.671732082692951083e-12 4.435764466477600161e-14
1.781706319545732399e-44 2.592943797404667094e+01 3.022645513927404841e-12 3.652744342715456408e-14
1.781706319545732399e-44 3.290344562312667875e+01 3.168774907099517561e-12 3.855415641317257607e-14
1.781706319545732399e-44 4.175318936560400118e+01 2.980333331270204319e-12 3.608158378396317860e-14
1.781706319545732399e-44 5.298316906283707084e+01 2.341692610727822674e-12 2.829464637425075474e-14
1.781706319545732399e-44 6.723357536499334230e+01 1.999013774195609000e-12 2.423661650376799689e-14
1.781706319545732399e-44 8.531678524172805567e+01 1.816920171945702430e-12 2.222572243701152405e-14
1.781706319545732399e-44 1.082636733874054045e+02 1.377577546327500916e-12 1.667107494025908602e-14
1.781706319545732399e-44 1.373823795883263870e+02 1.085508754687257888e-12 1.312664779163104804e-14
1.781706319545732399e-44 1.743328822199987371e+02 8.991403290752986831e-13 1.089225360920562139e-14
1.781706319545732399e-44 2.212216291070450325e+02 6.484056225588372986e-13 7.787398314246124873e-15
1.781706319545732399e-44 2.807216203941175650e+02 4.802741214077852152e-13 5.825565194034729083e-15
1.781706319545732399e-44 3.562247890262444230e+02 3.802023649637226550e-13 4.627734328686816355e-15
1.781706319545732399e-44 4.520353656360240393e+02 2.826360408262492784e-13 3.438803463635488315e-15
1.781706319545732399e-44 5.736152510448681596e+02 2.025828224424955991e-13 2.437117130010012787e-15
1.781706319545732399e-44 7.278953843983146044e+02 1.481734426319015791e-13 1.788398602319708489e-15
1.781706319545732399e-44 9.236708571873865594e+02 1.119471058296259956e-13 1.354393849769419706e-15
1.781706319545732399e-44 1.172102297533480623e+03 7.870064089346791918e-14 9.513179496608643768e-16
1.781706319545732399e-44 1.487352107293511835e+03 5.728682555779344726e-14 6.949009549466965077e-16
1.781706319545732399e-44 1.887391822135097755e+03 4.146662555336659555e-14 5.077443497835798058e-16
1.781706319545732399e-44 2.395026619987485901e+03 2.951859948889950252e-14 3.571945409328055508e-16
1.781706319545732399e-44 3.039195382313198024e+03 2.133986823021119435e-14 2.598941155225858048e-16
1.781706319545732399e-44 3.856620421163472201e+03 1.574181095026428569e-14 1.902755062763742362e-16
1.781706319545732399e-44 4.893900918477494088e+03 1.084906263824624934e-14 1.314846511073261181e-16
1.781706319545732399e-44 6.210169418915616006e+03 7.888464905176404583e-15 9.513929755906805032e-17
1.781706319545732399e-44 7.880462815669912743e+03 5.721418867142661390e-15 6.913490223107503076e-17
1.781706319545732399e-44 1.000000000000000000e+04 4.058471593110541231e-15 4.937022417254182351e-17
2.159972194782721446e-44 1.000000000000000000e+01 2.912485561853150926e-12 3.541858813908836144e-14
2.159972194782721446e-44 1.268961003167922108e+01 3.234214294642755743e-12 3.907205787909321986e-14
2.159972194782721446e-44 1.610262027560939302e+01 3.560720254010464779e-12 4.314631008689803915e-14
2.159972194782721446e-44 2.043359717856941771e+01 4.017900067675407479e-12 4.876824492663561130e-14
2.159972194782721446e-44 2.592943797404667094e+01 3.317070617706685611e-12 4.018680644785894569e-14
2.159972194782721446e-44 3.290344562312667875e+01 3.495710832418574905e-12 4.246962833907774125e-14
2.159972194782721446e-44 4.175318936560400118e+01 3.302479457093541834e-12 3.978752032018586040e-14
2.159972194782721446e-44 5.298316906283707084e+01 2.568294464066298303e-12 3.112493100938064134e-14
2.159972194782721446e-44 6.723357536499334230e+01 2.187030624163853060e-12 2.664490347301733587e-14
2.159972194782721446e-44 8.531678524172805567e+01 2.028583561246978753e-12 2.455372709410184601e-14
2.159972194782721446e-44 1.082636733874054045e+02 1.517307149805908102e-12 1.835716481170914388e-14
