# Posterior for <sigma v>.
# Columns: <sigma v> (cm^3/s), m_DM (GeV), posterior.
9.999999999999999744e-49 1.000000000000000000e+01 1.892507674757641578e+36
9.999999999999999744e-49 1.268961003167922108e+01 2.136730855144275007e+36
9.999999999999999744e-49 1.610262027560939302e+01 2.241584757340851095e+36
9.999999999999999744e-49 2.043359717856941771e+01 2.243682009828601631e+36
9.999999999999999744e-49 2.592943797404667094e+01 2.147027228846861488e+36
9.999999999999999744e-49 3.290344562312667875e+01 1.927056994585161931e+36
9.999999999999999744e-49 4.175318936560400118e+01 1.755949405689687972e+36
9.999999999999999744e-49 5.298316906283707084e+01 1.554876829927184692e+36
9.999999999999999744e-49 6.723357536499334230e+01 1.454220907186294054e+36
9.999999999999999744e-49 8.531678524172805567e+01 1.413089315452598809e+36
9.999999999999999744e-49 1.082636733874054045e+02 1.425729733000215806e+36
9.999999999999999744e-49 1.373823795883263870e+02 1.473898155657784229e+36
9.999999999999999744e-49 1.743328822199987371e+02 1.529771262280557015e+36
9.999999999999999744e-49 2.212216291070450325e+02 1.568246610586982404e+36
9.999999999999999744e-49 2.807216203941175650e+02 1.582771289571232551e+36
9.999999999999999744e-49 3.562247890262444230e+02 1.585019075317015516e+36
9.999999999999999744e-49 4.520353656360240393e+02 1.591355844608929857e+36
9.999999999999999744e-49 5.736152510448681596e+02 1.608861110939340561e+36
9.999999999999999744e-49 7.278953843983146044e+02 1.627206238822524104e+36
9.999999999999999744e-49 9.236708571873865594e+02 1.622329780874041948e+36
9.999999999999999744e-49 1.172102297533480623e+03 1.571435754438525819e+36
9.999999999999999744e-49 1.487352107293511835e+03 1.467776796636275192e+36
9.999999999999999744e-49 1.887391822135097755e+03 1.279955334025310558e+36
9.999999999999999744e-49 2.395026619987485901e+03 1.079540291180365724e+36
9.999999999999999744e-49 3.039195382313198024e+03 8.794902162522358057e+35
9.999999999999999744e-49 3.856620421163472201e+03 6.826866153152281835e+35
9.999999999999999744e-49 4.893900918477494088e+03 4.779648192350425590e+35
9.999999999999999744e-49 6.210169418915616006e+03 3.059871389780479496e+35
9.999999999999999744e-49 7.880462815669912743e+03 1.725161770021807622e+35
9.999999999999999744e-49 1.000000000000000000e+04 8.614225472500294288e+34
1.212305401337652862e-48 1.000000000000000000e+01 1.892507669892975436e+36
1.212305401337652862e-48 1.268961003167922108e+01 2.136730849243814445e+36
1.212305401337652862e-48 1.610262027560939302e+01 2.241584750909153818e+36
1.212305401337652862e-48 2.043359717856941771e+01 2.243682003386082166e+36
1.212305401337652862e-48 2.592943797404667094e+01 2.147027222894980848e+36
1.212305401337652862e-48 3.290344562312667875e+01 1.927056989560668180e+36
1.212305401337652862e-48 4.175318936560400118e+01 1.755949401437652368e+36
1.212305401337652862e-48 5.298316906283707084e+01 1.554876826422839897e+36
1.212305401337652862e-48 6.723357536499334230e+01 1.454220904079097033e+36
1.212305401337652862e-48 8.531678524172805567e+01 1.413089312502544436e+36
1.212305401337652862e-48 1.082636733874054045e+02 1.425729730002199013e+36
1.212305401337652862e-48 1.373823795883263870e+02 1.473898152474355818e+36
1.212305401337652862e-48 1.743328822199987371e+02 1.529771258876907241e+36
1.212305401337652862e-48 2.212216291070450325e+02 1.568246607028568283e+36
1.212305401337652862e-48 2.807216203941175650e+02 1.582771285953716834e+36
1.212305401337652862e-48 3.562247890262444230e+02 1.585019071690328963e+36
1.212305401337652862e-48 4.520353656360240393e+02 1.591355840956319873e+36
1.212305401337652862e-48 5.736152510448681596e+02 1.608861107214758465e+36
1.212305401337652862e-48 7.278953843983146044e+02 1.627206235021970642e+36
1.212305401337652862e-48 9.236708571873865594e+02 1.622329777093748914e+36
1.212305401337652862e-48 1.172102297533480623e+03 1.571435750867161789e+36
1.212305401337652862e-48 1.487352107293511835e+03 1.467776793476631864e+36
1.212305401337652862e-48 1.887391822135097755e+03 1.279955331492158357e+36
1.212305401337652862e-48 2.395026619987485901e+03 1.079540289268004605e+36
1.212305401337652862e-48 3.039195382313198024e+03 8.794902148952645347e+35
1.212305401337652862e-48 3.856620421163472201e+03 6.826866144324598361e+35
1.212305401337652862e-48 4.893900918477494088e+03 4.779648187458997649e+35
1.212305401337652862e-48 6.210169418915616006e+03 3.059871387473590556e+35
1.212305401337652862e-48 7.880462815669912743e+03 1.725161769133602060e+35
1.212305401337652862e-48 1.000000000000000000e+04 8.614225469680691009e+34
1.469684386112447573e-48 1.000000000000000000e+01 1.892507664362047725e+36
1.469684386112447573e-48 1.268961003167922108e+01 2.136730842535284371e+36
1.469684386112447573e-48 1.610262027560939302e+01 2.241584743596622741e+36
1.469684386112447573e-48 2.043359717856941771e+01 2.243681996061285923e+36
1.469684386112447573e-48 2.592943797404667094e+01 2.147027216128015326e+36
1.469684386112447573e-48 3.290344562312667875e+01 1.927056983848058044e+36
1.469684386112447573e-48 4.175318936560400118e+01 1.755949396603304704e+36
1.469684386112447573e-48 5.298316906283707084e+01 1.554876822438560701e+36
1.469684386112447573e-48 6.723357536499334230e+01 1.454220900546381736e+36
1.469684386112447573e-48 8.531678524172805567e+01 1.413089309148501941e+36
1.469684386112447573e-48 1.082636733874054045e+02 1.425729726593604920e+36
1.469684386112447573e-48 1.373823795883263870e+02 1.473898148854958532e+36
1.469684386112447573e-48 1.743328822199987371e+02 1.529771255007164026e+36
1.469684386112447573e-48 2.212216291070450325e+02 1.568246602982802400e+36
1.469684386112447573e-48 2.807216203941175650e+02 1.582771281840772041e+36
1.469684386112447573e-48 3.562247890262444230e+02 1.585019067566949511e+36
1.469684386112447573e-48 4.520353656360240393e+02 1.591355836803483479e+36
1.469684386112447573e-48 5.736152510448681596e+02 1.608861102980101465e+36
1.469684386112447573e-48 7.278953843983146044e+02 1.627206230700947166e+36
1.469684386112447573e-48 9.236708571873865594e+02 1.622329772795733988e+36
1.469684386112447573e-48 1.172102297533480623e+03 1.571435746806684258e+36
1.469684386112447573e-48 1.487352107293511835e+03 1.467776789884257731e+36
1.469684386112447573e-48 1.887391822135097755e+03 1.279955328612079715e+36
1.469684386112447573e-48 2.395026619987485901e+03 1.079540287093742074e+36
1.469684386112447573e-48 3.039195382313198024e+03 8.794902133524315442e+35
1.469684386112447573e-48 3.856620421163472201e+03 6.826866134287963981e+35
1.469684386112447573e-48 4.893900918477494088e+03 4.779648181897601672e+35
1.469684386112447573e-48 6.210169418915616006e+03 3.059871384850791163e+35
1.469684386112447573e-48 7.880462815669912743e+03 1.725161768123750182e+35
1.469684386112447573e-48 1.000000000000000000e+04 8.614225466475025048e+34
1.781706319545732601e-48 1.000000000000000000e+01 1.892507658073695817e+36
1.781706319545732601e-48 1.268961003167922108e+01 2.136730834908026162e+36
1.781706319545732601e-48 1.610262027560939302e+01 2.241584735282649214e+36
1.781706319545732601e-48 2.043359717856941771e+01 2.243681987733357507e+36
1.781706319545732601e-48 2.592943797404667094e+01 2.147027208434282726e+36
1.781706319545732601e-48 3.290344562312667875e+01 1.927056977353112343e+36
1.781706319545732601e-48 4.175318936560400118e+01 1.755949391106900443e+36
1.781706319545732601e-48 5.298316906283707084e+01 1.554876817908661347e+36
1.781706319545732601e-48 6.723357536499334230e+01 1.454220896529844940e+36
1.781706319545732601e-48 8.531678524172805567e+01 1.413089305335108364e+36
1.781706319545732601e-48 1.082636733874054045e+02 1.425729722718191029e+36
1.781706319545732601e-48 1.373823795883263870e+02 1.473898144739871260e+36
1.781706319545732601e-48 1.743328822199987371e+02 1.529771250607426080e+36
1.781706319545732601e-48 2.212216291070450325e+02 1.568246598383001397e+36
1.781706319545732601e-48 2.807216203941175650e+02 1.582771277164567871e+36
1.781706319545732601e-48 3.562247890262444230e+02 1.585019062878877443e+36
1.781706319545732601e-48 4.520353656360240393e+02 1.591355832081885856e+36
1.781706319545732601e-48 5.736152510448681596e+02 1.608861098165487094e+36
1.781706319545732601e-48 7.278953843983146044e+02 1.627206225788137383e+36
1.781706319545732601e-48 9.236708571873865594e+02 1.622329767909104414e+36
1.781706319545732601e-48 1.172102297533480623e+03 1.571435742190145123e+36
1.781706319545732601e-48 1.487352107293511835e+03 1.467776785799940514e+36
1.781706319545732601e-48 1.887391822135097755e+03 1.279955325337585041e+36
1.781706319545732601e-48 2.395026619987485901e+03 1.079540284621726367e+36
1.781706319545732601e-48 3.039195382313198024e+03 8.794902115983129414e+35
1.781706319545732601e-48 3.856620421163472201e+03 6.826866122876883360e+35
1.781706319545732601e-48 4.893900918477494088e+03 4.779648175574690158e+35
1.781706319545732601e-48 6.210169418915616006e+03 3.059871381868780905e+35
1.781706319545732601e-48 7.880462815669912743e+03 1.725161766975585724e+35
1.781706319545732601e-48 1.000000000000000000e+04 8.614225462830116284e+34
2.159972194782721516e-48 1.000000000000000000e+01 1.892507650924150431e+36
2.159972194782721516e-48 1.268961003167922108e+01 2.136730826236208527e+36
2.159972194782721516e-48 1.610262027560939302e+01 2.241584725830066200e+36
2.159972194782721516e-48 2.043359717856941771e+01 2.243681978264889633e+36
2.159972194782721516e-48 2.592943797404667094e+01 2.147027199686902209e+36
2.159972194782721516e-48 3.290344562312667875e+01 1.927056969968711275e+36
2.159972194782721516e-48 4.175318936560400118e+01 1.755949384857749490e+36
2.159972194782721516e-48 5.298316906283707084e+01 1.554876812758387366e+36
2.159972194782721516e-48 6.723357536499334230e+01 1.454220891963250733e+36
2.159972194782721516e-48 8.531678524172805567e+01 1.413089300999467098e+36
2.159972194782721516e-48 1.082636733874054045e+02 1.425729718312060769e+36
2.159972194782721516e-48 1.373823795883263870e+02 1.473898140061222675e+36
2.159972194782721516e-48 1.743328822199987371e+02 1.529771245605176741e+36
2.159972194782721516e-48 2.212216291070450325e+02 1.568246593153251168e+36
2.159972194782721516e-48 2.807216203941175650e+02 1.582771271847953547e+36
2.159972194782721516e-48 3.562247890262444230e+02 1.585019057548778697e+36
2.159972194782721516e-48 4.520353656360240393e+02 1.591355826713703291e+36
2.159972194782721516e-48 5.736152510448681596e+02 1.608861092691562479e+36
2.159972194782721516e-48 7.278953843983146044e+02 1.627206220202536474e+36
2.159972194782721516e-48 9.236708571873865594e+02 1.622329762353241723e+36
2.159972194782721516e-48 1.172102297533480623e+03 1.571435736941376448e+36
2.159972194782721516e-48 1.487352107293511835e+03 1.467776781156253969e+36
2.159972194782721516e-48 1.887391822135097755e+03 1.279955321614652674e+36
2.159972194782721516e-48 2.395026619987485901e+03 1.079540281811161107e+36
2.159972194782721516e-48 3.039195382313198024e+03 8.794902096039663750e+35
2.159972194782721516e-48 3.856620421163472201e+03 6.826866109902945881e+35
2.159972194782721516e-48 4.893900918477494088e+03 4.779648168385813215e+35
2.159972194782721516e-48 6.210169418915616006e+03 3.059871378478391831e+35
2.159972194782721516e-48 7.880462815669912743e+03 1.725161765670197821e+35
2.159972194782721516e-48 1.000000000000000000e+04 8.614225458686291346e+34
2.618545958474238195e-48 1.000000000000000000e+01 1.892507642795460133e+36
2.618545958474238195e-48 1.268961003167922108e+01 2.136730816376792754e+36
2.618545958474238195e-48 1.610262027560939302e+01 2.241584715082962997e+36
2.618545958474238195e-48 2.043359717856941771e+01 2.243681967499762043e+36
2.618545958474238195e-48 2.592943797404667094e+01 2.147027189741595739e+36
2.618545958474238195e-48 3.290344562312667875e+01 1.927056961572985320e+36
2.618545958474238195e-48 4.175318936560400118e+01 1.755949377752773798e+36
2.618545958474238195e-48 5.298316906283707084e+01 1.554876806902765969e+36
2.618545958474238195e-48 6.723357536499334230e+01 1.454220886771265269e+36
2.618545958474238195e-48 8.531678524172805567e+01 1.413089296070070888e+36
2.618545958474238195e-48 1.082636733874054045e+02 1.425729713302497961e+36
2.618545958474238195e-48 1.373823795883263870e+02 1.473898134741860230e+36
2.618545958474238195e-48 1.743328822199987371e+02 1.529771239917858419e+36
2.618545958474238195e-48 2.212216291070450325e+02 1.568246587207272896e+36
