1.273029981967592286e-37
9.713804152540194937e-38
8.640410985424841103e-38
6.694780009784633879e-38
1.122667547849913846e-37
9.029388403599456859e-38
1.112239314972586406e-37
1.895417099319336415e-37
2.463400547148825420e-37
3.264962895157938199e-37
6.033833237253853898e-37
9.607420886307833520e-37
1.344050374153358209e-36
2.574703618486904365e-36
4.705759575243010024e-36
6.663291861016253430e-36
1.579017685079454646e-35
3.000382968658579251e-35
5.441745310076527028e-35
9.970307194759219763e-35
